customer_code,product_code,date,discounts_pct,other_deductions_pct
70002017,A0621150308,2020-07-01,0.2594,0.0873
70002017,A0621150308,2020-09-01,0.2523,0.1657
70002017,A0621150308,2020-10-01,0.2411,0.1218
70002017,A0621150308,2020-11-01,0.2433,0.1248
70002017,A0621150308,2021-01-01,0.2602,0.1190
70002017,A0621150308,2021-02-01,0.2482,0.1613
70002017,A0621150308,2021-03-01,0.2026,0.1532
70002017,A0621150308,2021-05-01,0.2103,0.1216
70002017,A0621150308,2021-06-01,0.2700,0.1630
70002017,A0621150308,2021-07-01,0.2773,0.1750
70002017,A0621150308,2021-09-01,0.2735,0.0871
70002017,A0621150308,2021-10-01,0.2651,0.0991
70002017,A0621150308,2021-11-01,0.3076,0.0737
70002017,A0621150308,2022-01-01,0.2382,0.0945
70002017,A0621150308,2022-02-01,0.2319,0.0945
70002017,A0621150308,2022-03-01,0.2868,0.0763
70002017,A0621150308,2022-05-01,0.2375,0.1001
70002017,A0621150308,2022-06-01,0.2474,0.0642
70002017,A0621150308,2022-07-01,0.3049,0.0759
70002017,A0721150401,2019-09-01,0.2908,0.0941
70002017,A0721150401,2019-10-01,0.2977,0.1181
70002017,A0721150401,2019-11-01,0.3407,0.1078
70002017,A0721150401,2020-01-01,0.2902,0.0901
70002017,A0721150401,2020-02-01,0.2488,0.1245
70002017,A0721150401,2020-03-01,0.2951,0.1034
70002017,A0721150401,2020-05-01,0.3102,0.1188
70002017,A0721150401,2020-06-01,0.3060,0.1011
70002017,A0721150401,2020-07-01,0.3464,0.1049
70002017,A0721150401,2020-09-01,0.2426,0.1766
70002017,A0721150401,2020-10-01,0.2870,0.1689
70002017,A0721150401,2020-11-01,0.1963,0.1697
70002017,A0721150401,2021-01-01,0.2162,0.1143
70002017,A0721150401,2021-02-01,0.2235,0.1589
70002017,A0721150401,2021-03-01,0.2372,0.1509
70002017,A0721150401,2021-05-01,0.2327,0.1485
70002017,A0721150401,2021-06-01,0.2449,0.1297
70002017,A0721150401,2021-07-01,0.2705,0.1464
70002017,A0721150401,2021-09-01,0.2697,0.0719
70002017,A0721150401,2021-10-01,0.2320,0.0924
70002017,A0721150401,2021-11-01,0.2437,0.0688
70002017,A0721150401,2022-01-01,0.2766,0.0947
70002017,A0721150401,2022-02-01,0.2843,0.0973
70002017,A0721150401,2022-03-01,0.2253,0.0854
70002017,A0721150401,2022-05-01,0.2785,0.0920
70002017,A0721150401,2022-06-01,0.2984,0.0674
70002017,A0721150401,2022-07-01,0.3203,0.0768
70002017,A0721150402,2019-09-01,0.3449,0.1069
70002017,A0721150402,2019-10-01,0.2425,0.0910
70002017,A0721150402,2019-11-01,0.2409,0.1146
70002017,A0721150402,2020-01-01,0.2835,0.1032
70002017,A0721150402,2020-02-01,0.2739,0.0939
70002017,A0721150402,2020-03-01,0.2720,0.1034
70002017,A0721150402,2020-05-01,0.2858,0.1209
70002017,A0721150402,2020-06-01,0.3276,0.0977
70002017,A0721150402,2020-07-01,0.3434,0.1109
70002017,A0721150402,2020-09-01,0.2368,0.1548
70002017,A0721150402,2020-10-01,0.2450,0.1411
70002017,A0721150402,2020-11-01,0.2246,0.1368
70002017,A0721150402,2021-01-01,0.2151,0.1193
70002017,A0721150402,2021-02-01,0.2685,0.1509
70002017,A0721150402,2021-03-01,0.2357,0.1347
70002017,A0721150402,2021-05-01,0.2303,0.1512
70002017,A0721150402,2021-06-01,0.2466,0.1526
70002017,A0721150402,2021-07-01,0.2274,0.1504
70002017,A0721150402,2021-09-01,0.3118,0.0750
70002017,A0721150402,2021-10-01,0.3263,0.0935
70002017,A0721150402,2021-11-01,0.2402,0.0937
70002017,A0721150402,2022-01-01,0.2211,0.0678
70002017,A0721150402,2022-02-01,0.2459,0.0816
70002017,A0721150402,2022-03-01,0.3194,0.0989
70002017,A0721150402,2022-05-01,0.2238,0.0705
70002017,A0721150402,2022-06-01,0.3266,0.0893
70002017,A0721150402,2022-07-01,0.2974,0.0752
70002017,A0721150403,2020-09-01,0.2247,0.1664
70002017,A0721150403,2020-10-01,0.2644,0.1271
70002017,A0721150403,2020-11-01,0.2081,0.1662
70002017,A0721150403,2021-01-01,0.1968,0.1678
70002017,A0721150403,2021-02-01,0.2547,0.1404
70002017,A0721150403,2021-03-01,0.2223,0.1181
70002017,A0721150403,2021-05-01,0.2637,0.1341
70002017,A0721150403,2021-06-01,0.2807,0.1718
70002017,A0721150403,2021-07-01,0.2788,0.1500
70002017,A0721150403,2021-09-01,0.2510,0.0757
70002017,A0721150403,2021-10-01,0.2484,0.0988
70002017,A0721150403,2021-11-01,0.3088,0.0887
70002017,A0721150403,2022-01-01,0.2283,0.0954
70002017,A0721150403,2022-02-01,0.2749,0.0983
70002017,A0721150403,2022-03-01,0.3133,0.0854
70002017,A0721150403,2022-05-01,0.2810,0.0717
70002017,A0721150403,2022-06-01,0.2475,0.0812
70002017,A0721150403,2022-07-01,0.2998,0.0666
70002017,A0721150404,2020-09-01,0.2817,0.1340
70002017,A0721150404,2020-10-01,0.2559,0.1539
70002017,A0721150404,2020-11-01,0.2166,0.1524
70002017,A0721150404,2021-01-01,0.1975,0.1501
70002017,A0721150404,2021-02-01,0.2638,0.1465
70002017,A0721150404,2021-03-01,0.2219,0.1627
70002017,A0721150404,2021-05-01,0.2871,0.1373
70002017,A0721150404,2021-06-01,0.2753,0.1593
70002017,A0721150404,2021-07-01,0.2011,0.1181
70002017,A0721150404,2021-09-01,0.2736,0.0690
70002017,A0721150404,2021-10-01,0.2463,0.0932
70002017,A0721150404,2021-11-01,0.2317,0.0724
70002017,A0721150404,2022-01-01,0.2747,0.0954
70002017,A0721150404,2022-02-01,0.2502,0.0642
70002017,A0721150404,2022-03-01,0.2368,0.0726
70002017,A0721150404,2022-05-01,0.2773,0.0870
70002017,A0721150404,2022-06-01,0.3293,0.0849
70002017,A0721150404,2022-07-01,0.2521,0.0832
70002017,A0821150501,2020-09-01,0.2893,0.1562
70002017,A0821150501,2020-10-01,0.2286,0.1496
70002017,A0821150501,2020-11-01,0.2078,0.1324
70002017,A0821150501,2021-01-01,0.2903,0.1624
70002017,A0821150501,2021-02-01,0.2078,0.1392
70002017,A0821150501,2021-03-01,0.2578,0.1562
70002017,A0821150501,2021-05-01,0.2481,0.1675
70002017,A0821150501,2021-06-01,0.2808,0.1439
70002017,A0821150501,2021-07-01,0.2663,0.1294
70002017,A0821150501,2021-09-01,0.2738,0.0973
70002017,A0821150501,2021-10-01,0.2943,0.0937
70002017,A0821150501,2021-11-01,0.3061,0.0866
70002017,A0821150501,2022-01-01,0.2591,0.0969
70002017,A0821150501,2022-02-01,0.2766,0.0760
70002017,A0821150501,2022-03-01,0.2463,0.1003
70002017,A0821150501,2022-05-01,0.2275,0.0984
70002017,A0821150501,2022-06-01,0.2462,0.0939
70002017,A0821150501,2022-07-01,0.2430,0.0978
70002017,A0821150502,2020-09-01,0.2315,0.1221
70002017,A0821150502,2020-10-01,0.2063,0.1207
70002017,A0821150502,2020-11-01,0.2024,0.1519
70002017,A0821150502,2021-01-01,0.2781,0.1575
70002017,A0821150502,2021-02-01,0.2454,0.1357
70002017,A0821150502,2021-03-01,0.2479,0.1475
70002017,A0821150502,2021-05-01,0.2655,0.1340
70002017,A0821150502,2021-06-01,0.2560,0.1683
70002017,A0821150502,2021-07-01,0.2058,0.1448
70002017,A0821150502,2021-09-01,0.3031,0.0933
70002017,A0821150502,2021-10-01,0.2742,0.0993
70002017,A0821150502,2021-11-01,0.2231,0.0672
70002017,A0821150502,2022-01-01,0.2507,0.1003
70002017,A0821150502,2022-02-01,0.2729,0.0859
70002017,A0821150502,2022-03-01,0.2941,0.0768
70002017,A0821150502,2022-05-01,0.2930,0.0820
70002017,A0821150502,2022-06-01,0.2575,0.0663
70002017,A0821150502,2022-07-01,0.2317,0.0722
70002017,A0821150503,2020-09-01,0.2455,0.1528
70002017,A0821150503,2020-10-01,0.2251,0.1640
70002017,A0821150503,2020-11-01,0.2867,0.1642
70002017,A0821150503,2021-01-01,0.2343,0.1508
70002017,A0821150503,2021-02-01,0.2017,0.1405
70002017,A0821150503,2021-03-01,0.2098,0.1317
70002017,A0821150503,2021-05-01,0.2615,0.1569
70002017,A0821150503,2021-06-01,0.2822,0.1538
70002017,A0821150503,2021-07-01,0.2306,0.1285
70002017,A0821150503,2021-09-01,0.3221,0.0982
70002017,A0821150503,2021-10-01,0.2946,0.0945
70002017,A0821150503,2021-11-01,0.2279,0.0856
70002017,A0821150503,2022-01-01,0.2336,0.0999
70002017,A0821150503,2022-02-01,0.2859,0.0924
70002017,A0821150503,2022-03-01,0.3057,0.0740
70002017,A0821150503,2022-05-01,0.2784,0.0679
70002017,A0821150503,2022-06-01,0.3017,0.0669
70002017,A0821150503,2022-07-01,0.3070,0.0978
70002017,A0821150504,2020-09-01,0.2753,0.1259
70002017,A0821150504,2020-10-01,0.2229,0.1577
70002017,A0821150504,2020-11-01,0.2071,0.1678
70002017,A0821150504,2021-01-01,0.2607,0.1527
70002017,A0821150504,2021-02-01,0.2107,0.1488
70002017,A0821150504,2021-03-01,0.2207,0.1750
70002017,A0821150504,2021-05-01,0.1964,0.1633
70002017,A0821150504,2021-06-01,0.2009,0.1136
70002017,A0821150504,2021-07-01,0.1960,0.1232
70002017,A0821150504,2021-09-01,0.2367,0.0775
70002017,A0821150504,2021-10-01,0.2299,0.0657
70002017,A0821150504,2021-11-01,0.2696,0.0847
70002017,A0821150504,2022-01-01,0.2411,0.0830
70002017,A0821150504,2022-02-01,0.2970,0.0987
70002017,A0821150504,2022-03-01,0.2345,0.0933
70002017,A0821150504,2022-05-01,0.2779,0.0724
70002017,A0821150504,2022-06-01,0.2847,0.0816
70002017,A0821150504,2022-07-01,0.2236,0.0729
70002017,A0921150601,2020-09-01,0.2471,0.1653
70002017,A0921150601,2020-10-01,0.2374,0.1298
70002017,A0921150601,2020-11-01,0.2889,0.1204
70002017,A0921150601,2021-01-01,0.2858,0.1735
70002017,A0921150601,2021-02-01,0.2859,0.1234
70002017,A0921150601,2021-03-01,0.2484,0.1723
70002017,A0921150601,2021-05-01,0.2205,0.1458
70002017,A0921150601,2021-06-01,0.2074,0.1337
70002017,A0921150601,2021-07-01,0.1959,0.1656
70002017,A0921150601,2021-09-01,0.3243,0.0931
70002017,A0921150601,2021-10-01,0.2881,0.0829
70002017,A0921150601,2021-11-01,0.3248,0.0857
70002017,A0921150601,2022-01-01,0.2283,0.1003
70002017,A0921150601,2022-02-01,0.2918,0.1006
70002017,A0921150601,2022-03-01,0.3104,0.0896
70002017,A0921150601,2022-05-01,0.2547,0.0950
70002017,A0921150601,2022-06-01,0.2509,0.0763
70002017,A0921150601,2022-07-01,0.2987,0.0693
70002017,A0921150602,2021-09-01,0.3218,0.0998
70002017,A0921150602,2021-10-01,0.2673,0.0946
70002017,A0921150602,2021-11-01,0.2760,0.0913
70002017,A0921150602,2022-01-01,0.2986,0.0901
70002017,A0921150602,2022-02-01,0.2231,0.0836
70002017,A0921150602,2022-03-01,0.3239,0.0961
70002017,A0921150602,2022-05-01,0.2620,0.0704
70002017,A0921150602,2022-06-01,0.2684,0.0805
70002017,A0921150602,2022-07-01,0.2936,0.0820
70002017,A0921150603,2021-09-01,0.3179,0.0690
70002017,A0921150603,2021-10-01,0.3099,0.0861
70002017,A0921150603,2021-11-01,0.2851,0.0897
70002017,A0921150603,2022-01-01,0.2274,0.0826
70002017,A0921150603,2022-02-01,0.2629,0.0872
70002017,A0921150603,2022-03-01,0.2517,0.0793
70002017,A0921150603,2022-05-01,0.2786,0.0639
70002017,A0921150603,2022-06-01,0.2587,0.0913
70002017,A0921150603,2022-07-01,0.2385,0.0913
70002017,A0921150604,2021-09-01,0.2529,0.0976
70002017,A0921150604,2021-10-01,0.2756,0.0815
70002017,A0921150604,2021-11-01,0.3112,0.0895
70002017,A0921150604,2022-01-01,0.2485,0.0826
70002017,A0921150604,2022-02-01,0.2689,0.0760
70002017,A0921150604,2022-03-01,0.2611,0.0750
70002017,A0921150604,2022-05-01,0.2894,0.0941
70002017,A0921150604,2022-06-01,0.3010,0.0729
70002017,A0921150604,2022-07-01,0.2690,0.0713
70002017,A1018150101,2017-09-01,0.3052,0.1000
70002017,A1018150101,2017-10-01,0.2322,0.0708
70002017,A1018150101,2017-11-01,0.3100,0.0999
70002017,A1018150101,2018-01-01,0.2671,0.0986
70002017,A1018150101,2018-02-01,0.3156,0.0872
70002017,A1018150101,2018-03-01,0.3260,0.0793
70002017,A1018150101,2018-05-01,0.2732,0.0714
70002017,A1018150101,2018-06-01,0.3259,0.0813
70002017,A1018150101,2018-07-01,0.3315,0.0961
70002017,A1018150101,2018-09-01,0.1806,0.1486
70002017,A1018150101,2018-10-01,0.1723,0.1154
70002017,A1018150101,2018-11-01,0.1703,0.1483
70002017,A1018150101,2019-01-01,0.1329,0.1121
70002017,A1018150101,2019-02-01,0.1544,0.1383
70002017,A1018150101,2019-03-01,0.1519,0.1270
70002017,A1018150101,2019-05-01,0.1417,0.1431
70002017,A1018150101,2019-06-01,0.1391,0.1244
70002017,A1018150101,2019-07-01,0.1341,0.1344
70002017,A1018150101,2019-09-01,0.2653,0.1060
70002017,A1018150101,2019-10-01,0.3074,0.1076
70002017,A1018150101,2019-11-01,0.3041,0.0856
70002017,A1018150101,2020-01-01,0.3326,0.0946
70002017,A1018150101,2020-02-01,0.2627,0.1127
70002017,A1018150101,2020-03-01,0.3179,0.0987
70002017,A1018150101,2020-05-01,0.2713,0.1079
70002017,A1018150101,2020-06-01,0.3339,0.1099
70002017,A1018150101,2020-07-01,0.2600,0.0824
70002017,A1018150101,2020-09-01,0.2546,0.1672
70002017,A1018150101,2020-10-01,0.2842,0.1180
70002017,A1018150101,2020-11-01,0.1980,0.1197
70002017,A1018150101,2021-01-01,0.2382,0.1593
70002017,A1018150101,2021-02-01,0.2755,0.1275
70002017,A1018150101,2021-03-01,0.2431,0.1216
70002017,A1018150101,2021-05-01,0.2760,0.1517
70002017,A1018150101,2021-06-01,0.2869,0.1718
70002017,A1018150101,2021-07-01,0.2748,0.1659
70002017,A1018150102,2017-09-01,0.2681,0.0790
70002017,A1018150102,2017-10-01,0.2825,0.0943
70002017,A1018150102,2017-11-01,0.2749,0.0689
70002017,A1018150102,2018-01-01,0.2948,0.0842
70002017,A1018150102,2018-02-01,0.2716,0.0711
70002017,A1018150102,2018-03-01,0.2377,0.0938
70002017,A1018150102,2018-05-01,0.2915,0.0661
70002017,A1018150102,2018-06-01,0.2979,0.0832
70002017,A1018150102,2018-07-01,0.2421,0.0751
70002017,A1018150102,2018-09-01,0.1311,0.1339
70002017,A1018150102,2018-10-01,0.1743,0.1285
70002017,A1018150102,2018-11-01,0.1263,0.1413
70002017,A1018150102,2019-01-01,0.1252,0.1507
70002017,A1018150102,2019-02-01,0.1441,0.1570
70002017,A1018150102,2019-03-01,0.1730,0.1071
70002017,A1018150102,2019-05-01,0.1267,0.1556
70002017,A1018150102,2019-06-01,0.1740,0.1509
70002017,A1018150102,2019-07-01,0.1500,0.1589
70002017,A1018150102,2019-09-01,0.3029,0.1250
70002017,A1018150102,2019-10-01,0.3102,0.1032
70002017,A1018150102,2019-11-01,0.2831,0.0996
70002017,A1018150102,2020-01-01,0.2843,0.0988
70002017,A1018150102,2020-02-01,0.2977,0.0913
70002017,A1018150102,2020-03-01,0.2790,0.0956
70002017,A1018150102,2020-05-01,0.2905,0.1047
70002017,A1018150102,2020-06-01,0.3326,0.1160
70002017,A1018150102,2020-07-01,0.2597,0.1276
70002017,A1018150102,2020-09-01,0.1994,0.1499
70002017,A1018150102,2020-10-01,0.2427,0.1747
70002017,A1018150102,2020-11-01,0.2755,0.1767
70002017,A1018150102,2021-01-01,0.1966,0.1432
70002017,A1018150102,2021-02-01,0.2209,0.1628
70002017,A1018150102,2021-03-01,0.2820,0.1146
70002017,A1018150102,2021-05-01,0.2708,0.1430
70002017,A1018150102,2021-06-01,0.2201,0.1185
70002017,A1018150102,2021-07-01,0.2806,0.1142
70002017,A1018150103,2017-09-01,0.3032,0.0782
70002017,A1018150103,2017-10-01,0.2380,0.0720
70002017,A1018150103,2017-11-01,0.3158,0.0775
70002017,A1018150103,2018-01-01,0.2350,0.1014
70002017,A1018150103,2018-02-01,0.2973,0.0970
70002017,A1018150103,2018-03-01,0.3172,0.0835
70002017,A1018150103,2018-05-01,0.2343,0.0956
70002017,A1018150103,2018-06-01,0.2682,0.0704
70002017,A1018150103,2018-07-01,0.2250,0.1033
70002017,A1018150103,2018-09-01,0.1780,0.1159
70002017,A1018150103,2018-10-01,0.1243,0.1613
70002017,A1018150103,2018-11-01,0.1676,0.1430
70002017,A1018150103,2019-01-01,0.1442,0.1488
70002017,A1018150103,2019-02-01,0.1345,0.1321
70002017,A1018150103,2019-03-01,0.1506,0.1467
70002017,A1018150103,2019-05-01,0.1687,0.1568
70002017,A1018150103,2019-06-01,0.1840,0.1098
70002017,A1018150103,2019-07-01,0.1429,0.1611
70002017,A1018150103,2019-09-01,0.3368,0.1033
70002017,A1018150103,2019-10-01,0.3177,0.0961
70002017,A1018150103,2019-11-01,0.3116,0.0918
70002017,A1018150103,2020-01-01,0.3410,0.0931
70002017,A1018150103,2020-02-01,0.3054,0.1001
70002017,A1018150103,2020-03-01,0.2424,0.1215
70002017,A1018150103,2020-05-01,0.3386,0.1128
70002017,A1018150103,2020-06-01,0.3337,0.0952
70002017,A1018150103,2020-07-01,0.3247,0.1190
70002017,A1018150103,2020-09-01,0.2559,0.1356
70002017,A1018150103,2020-10-01,0.2647,0.1279
70002017,A1018150103,2020-11-01,0.2342,0.1498
70002017,A1018150103,2021-01-01,0.2689,0.1380
70002017,A1018150103,2021-02-01,0.2919,0.1377
70002017,A1018150103,2021-03-01,0.2329,0.1660
70002017,A1018150103,2021-05-01,0.2229,0.1357
70002017,A1018150103,2021-06-01,0.2697,0.1134
70002017,A1018150103,2021-07-01,0.2630,0.1464
70002017,A1118150201,2017-09-01,0.3278,0.0697
70002017,A1118150201,2017-10-01,0.3026,0.0665
70002017,A1118150201,2017-11-01,0.2468,0.0788
70002017,A1118150201,2018-01-01,0.3184,0.0683
70002017,A1118150201,2018-02-01,0.3005,0.0928
70002017,A1118150201,2018-03-01,0.2598,0.0804
70002017,A1118150201,2018-05-01,0.2684,0.0890
70002017,A1118150201,2018-06-01,0.2739,0.0768
70002017,A1118150201,2018-07-01,0.2886,0.0921
70002017,A1118150201,2018-09-01,0.1377,0.1464
70002017,A1118150201,2018-10-01,0.1683,0.1481
70002017,A1118150201,2018-11-01,0.1767,0.1126
70002017,A1118150201,2019-01-01,0.1751,0.1296
70002017,A1118150201,2019-02-01,0.1303,0.1264
70002017,A1118150201,2019-03-01,0.1729,0.1119
70002017,A1118150201,2019-05-01,0.1415,0.1549
70002017,A1118150201,2019-06-01,0.1369,0.1593
70002017,A1118150201,2019-07-01,0.1401,0.1292
70002017,A1118150201,2019-09-01,0.3305,0.0845
70002017,A1118150201,2019-10-01,0.2554,0.0868
70002017,A1118150201,2019-11-01,0.2939,0.0953
70002017,A1118150201,2020-01-01,0.2532,0.1086
70002017,A1118150201,2020-02-01,0.3134,0.0854
70002017,A1118150201,2020-03-01,0.2427,0.1255
70002017,A1118150201,2020-05-01,0.2718,0.0937
70002017,A1118150201,2020-06-01,0.2359,0.0929
70002017,A1118150201,2020-07-01,0.2399,0.1278
70002017,A1118150201,2020-09-01,0.2887,0.1510
70002017,A1118150201,2020-10-01,0.2080,0.1557
70002017,A1118150201,2020-11-01,0.2546,0.1341
70002017,A1118150201,2021-01-01,0.2705,0.1585
70002017,A1118150201,2021-02-01,0.2728,0.1178
70002017,A1118150201,2021-03-01,0.2872,0.1268
70002017,A1118150201,2021-05-01,0.2527,0.1413
70002017,A1118150201,2021-06-01,0.2313,0.1721
70002017,A1118150201,2021-07-01,0.2017,0.1633
70002017,A1118150201,2021-09-01,0.2413,0.0717
70002017,A1118150201,2021-10-01,0.2278,0.0717
70002017,A1118150201,2021-11-01,0.2235,0.0857
70002017,A1118150201,2022-01-01,0.2432,0.0940
70002017,A1118150201,2022-02-01,0.2455,0.0654
70002017,A1118150201,2022-03-01,0.2874,0.0659
70002017,A1118150201,2022-05-01,0.2466,0.0780
70002017,A1118150201,2022-06-01,0.2206,0.0827
70002017,A1118150201,2022-07-01,0.2721,0.0734
70002017,A1118150202,2017-09-01,0.2561,0.0896
70002017,A1118150202,2017-10-01,0.2343,0.1010
70002017,A1118150202,2017-11-01,0.2563,0.0728
70002017,A1118150202,2018-01-01,0.3107,0.0695
70002017,A1118150202,2018-02-01,0.2688,0.0723
70002017,A1118150202,2018-03-01,0.3071,0.1012
70002017,A1118150202,2018-05-01,0.2936,0.0854
70002017,A1118150202,2018-06-01,0.2599,0.0797
70002017,A1118150202,2018-07-01,0.2344,0.0986
70002017,A1118150202,2018-09-01,0.1555,0.1246
70002017,A1118150202,2018-10-01,0.1730,0.1612
70002017,A1118150202,2018-11-01,0.1473,0.1385
70002017,A1118150202,2019-01-01,0.1552,0.1553
70002017,A1118150202,2019-02-01,0.1493,0.1175
70002017,A1118150202,2019-03-01,0.1604,0.1171
70002017,A1118150202,2019-05-01,0.1337,0.1368
70002017,A1118150202,2019-06-01,0.1587,0.1232
70002017,A1118150202,2019-07-01,0.1778,0.1609
70002017,A1118150202,2019-09-01,0.2862,0.1202
70002017,A1118150202,2019-10-01,0.2408,0.0865
70002017,A1118150202,2019-11-01,0.2504,0.1116
70002017,A1118150202,2020-01-01,0.2381,0.0936
70002017,A1118150202,2020-02-01,0.2487,0.1208
70002017,A1118150202,2020-03-01,0.3272,0.1228
70002017,A1118150202,2020-05-01,0.2737,0.1109
70002017,A1118150202,2020-06-01,0.3479,0.1239
70002017,A1118150202,2020-07-01,0.2814,0.0862
70002017,A1118150202,2020-09-01,0.2348,0.1774
70002017,A1118150202,2020-10-01,0.2872,0.1448
70002017,A1118150202,2020-11-01,0.2664,0.1584
70002017,A1118150202,2021-01-01,0.2082,0.1633
70002017,A1118150202,2021-02-01,0.2565,0.1717
70002017,A1118150202,2021-03-01,0.1973,0.1210
70002017,A1118150202,2021-05-01,0.2372,0.1210
70002017,A1118150202,2021-06-01,0.2586,0.1333
70002017,A1118150202,2021-07-01,0.2632,0.1336
70002017,A1118150202,2021-09-01,0.2869,0.0955
70002017,A1118150202,2021-10-01,0.2456,0.0723
70002017,A1118150202,2021-11-01,0.2698,0.0951
70002017,A1118150202,2022-01-01,0.2519,0.0660
70002017,A1118150202,2022-02-01,0.2388,0.0996
70002017,A1118150202,2022-03-01,0.2591,0.0731
70002017,A1118150202,2022-05-01,0.3210,0.0763
70002017,A1118150202,2022-06-01,0.2886,0.0655
70002017,A1118150202,2022-07-01,0.2864,0.0877
70002017,A1119150203,2017-09-01,0.2505,0.0904
70002017,A1119150203,2017-10-01,0.2302,0.0805
70002017,A1119150203,2017-11-01,0.3038,0.1022
70002017,A1119150203,2018-01-01,0.2621,0.0765
70002017,A1119150203,2018-02-01,0.2952,0.1018
70002017,A1119150203,2018-03-01,0.2505,0.0989
70002017,A1119150203,2018-05-01,0.2658,0.0843
70002017,A1119150203,2018-06-01,0.3134,0.0885
70002017,A1119150203,2018-07-01,0.2223,0.0910
70002017,A1119150203,2018-09-01,0.1860,0.1575
70002017,A1119150203,2018-10-01,0.1444,0.1076
70002017,A1119150203,2018-11-01,0.1342,0.1462
70002017,A1119150203,2019-01-01,0.1855,0.1156
70002017,A1119150203,2019-02-01,0.1581,0.1622
70002017,A1119150203,2019-03-01,0.1581,0.1555
70002017,A1119150203,2019-05-01,0.1516,0.1353
70002017,A1119150203,2019-06-01,0.1251,0.1320
70002017,A1119150203,2019-07-01,0.1555,0.1321
70002017,A1119150203,2019-09-01,0.2691,0.0982
70002017,A1119150203,2019-10-01,0.3134,0.0945
70002017,A1119150203,2019-11-01,0.3166,0.1208
70002017,A1119150203,2020-01-01,0.3367,0.1006
70002017,A1119150203,2020-02-01,0.3411,0.1082
70002017,A1119150203,2020-03-01,0.2869,0.0958
70002017,A1119150203,2020-05-01,0.3057,0.1016
70002017,A1119150203,2020-06-01,0.3353,0.0848
70002017,A1119150203,2020-07-01,0.3001,0.1230
70002017,A1119150203,2020-09-01,0.2424,0.1334
70002017,A1119150203,2020-10-01,0.2093,0.1519
70002017,A1119150203,2020-11-01,0.2015,0.1500
70002017,A1119150203,2021-01-01,0.2534,0.1275
70002017,A1119150203,2021-02-01,0.2834,0.1411
70002017,A1119150203,2021-03-01,0.2625,0.1329
70002017,A1119150203,2021-05-01,0.2353,0.1574
70002017,A1119150203,2021-06-01,0.2750,0.1395
70002017,A1119150203,2021-07-01,0.2330,0.1767
70002017,A1119150203,2021-09-01,0.3154,0.0964
70002017,A1119150203,2021-10-01,0.3082,0.0880
70002017,A1119150203,2021-11-01,0.2988,0.1001
70002017,A1119150203,2022-01-01,0.2990,0.0777
70002017,A1119150203,2022-02-01,0.2362,0.0671
70002017,A1119150203,2022-03-01,0.3100,0.0873
70002017,A1119150203,2022-05-01,0.2402,0.0916
70002017,A1119150203,2022-06-01,0.2852,0.0698
70002017,A1119150203,2022-07-01,0.2728,0.1004
70002017,A1219150301,2017-09-01,0.2784,0.0971
70002017,A1219150301,2017-10-01,0.2676,0.0814
70002017,A1219150301,2017-11-01,0.2529,0.0920
70002017,A1219150301,2018-01-01,0.3060,0.0932
70002017,A1219150301,2018-02-01,0.2633,0.0837
70002017,A1219150301,2018-03-01,0.2353,0.0916
70002017,A1219150301,2018-05-01,0.2816,0.0997
70002017,A1219150301,2018-06-01,0.2284,0.0880
70002017,A1219150301,2018-07-01,0.2831,0.1030
70002017,A1219150301,2018-09-01,0.1765,0.1359
70002017,A1219150301,2018-10-01,0.1641,0.1559
70002017,A1219150301,2018-11-01,0.1809,0.1204
70002017,A1219150301,2019-01-01,0.1752,0.1614
70002017,A1219150301,2019-02-01,0.1303,0.1394
70002017,A1219150301,2019-03-01,0.1426,0.1615
70002017,A1219150301,2019-05-01,0.1362,0.1542
70002017,A1219150301,2019-06-01,0.1428,0.1533
70002017,A1219150301,2019-07-01,0.1439,0.1632
70002017,A1219150301,2019-09-01,0.2958,0.0893
70002017,A1219150301,2019-10-01,0.2890,0.1012
70002017,A1219150301,2019-11-01,0.3323,0.1257
70002017,A1219150301,2020-01-01,0.3343,0.1224
70002017,A1219150301,2020-02-01,0.3357,0.0928
70002017,A1219150301,2020-03-01,0.2795,0.0848
70002017,A1219150301,2020-05-01,0.3152,0.0908
70002017,A1219150301,2020-06-01,0.3181,0.0890
70002017,A1219150301,2020-07-01,0.2416,0.0902
70002017,A1219150301,2020-09-01,0.2144,0.1595
70002017,A1219150301,2020-10-01,0.2514,0.1198
70002017,A1219150301,2020-11-01,0.2104,0.1135
70002017,A1219150301,2021-01-01,0.2171,0.1441
70002017,A1219150301,2021-02-01,0.2064,0.1685
70002017,A1219150301,2021-03-01,0.2141,0.1474
70002017,A1219150301,2021-05-01,0.1994,0.1366
70002017,A1219150301,2021-06-01,0.2834,0.1675
70002017,A1219150301,2021-07-01,0.2471,0.1166
70002017,A1219150301,2021-09-01,0.3212,0.0795
70002017,A1219150301,2021-10-01,0.2867,0.1002
70002017,A1219150301,2021-11-01,0.2443,0.0714
70002017,A1219150301,2022-01-01,0.2564,0.0722
70002017,A1219150301,2022-02-01,0.2355,0.0825
70002017,A1219150301,2022-03-01,0.2398,0.0786
70002017,A1219150301,2022-05-01,0.3284,0.0801
70002017,A1219150301,2022-06-01,0.2716,0.0693
70002017,A1219150301,2022-07-01,0.2319,0.1006
70002017,A1219150302,2018-09-01,0.1579,0.1158
70002017,A1219150302,2018-10-01,0.1796,0.1323
70002017,A1219150302,2018-11-01,0.1737,0.1326
