date,fiscal_year,product_code,customer_code,sold_quantity
2017-09-01,2018,A1119150203,70013125,2
2017-09-01,2018,A1119150203,70013126,2
2017-09-01,2018,A1119150203,70016177,1
2017-09-01,2018,A1119150203,70016178,1
2017-09-01,2018,A1119150203,70022085,20
2017-09-01,2018,A1119150203,70023031,3
2017-09-01,2018,A1119150203,80001019,11
2017-09-01,2018,A1119150203,80006154,29
2017-09-01,2018,A1119150203,80006155,5
2017-09-01,2018,A1119150203,80007195,54
2017-09-01,2018,A1119150203,90001021,1
2017-09-01,2018,A1119150203,90002001,13
2017-09-01,2018,A1119150203,90002002,59
2017-09-01,2018,A1119150203,90002003,49
2017-09-01,2018,A1119150203,90002005,50
2017-09-01,2018,A1119150203,90002006,15
2017-09-01,2018,A1119150203,90002007,22
2017-09-01,2018,A1119150203,90002009,45
2017-09-01,2018,A1119150203,90002010,7
2017-09-01,2018,A1119150203,90002011,25
2017-09-01,2018,A1119150203,90002013,32
2017-09-01,2018,A1119150203,90002014,46
2017-09-01,2018,A1119150203,90002015,12
2017-09-01,2018,A1119150203,90003179,10
2017-09-01,2018,A1119150203,90006153,1
2017-09-01,2018,A1119150203,90007197,19
2017-09-01,2018,A1119150203,90008165,2
2017-09-01,2018,A1119150203,90008166,7
2017-09-01,2018,A1119150203,90008167,18
2017-09-01,2018,A1119150203,90011185,5
2017-09-01,2018,A1119150203,90011186,3
2017-09-01,2018,A1119150203,90011187,3
2017-09-01,2018,A1119150203,90011189,4
2017-09-01,2018,A1119150203,90011190,2
2017-09-01,2018,A1119150203,90011191,10
2017-09-01,2018,A1119150203,90012033,0
2017-09-01,2018,A1119150203,90012034,0
2017-09-01,2018,A1119150203,90012035,0
2017-09-01,2018,A1119150203,90012037,0
2017-09-01,2018,A1119150203,90012038,0
2017-09-01,2018,A1119150203,90012039,0
2017-09-01,2018,A1119150203,90012041,0
2017-09-01,2018,A1119150203,90013117,2
2017-09-01,2018,A1119150203,90013118,3
2017-09-01,2018,A1119150203,90013119,1
2017-09-01,2018,A1119150203,90013122,2
2017-09-01,2018,A1119150203,90013123,2
2017-09-01,2018,A1119150203,90016171,1
2017-09-01,2018,A1119150203,90016174,1
2017-09-01,2018,A1119150203,90016175,1
2017-09-01,2018,A1119150203,90022071,22
2017-09-01,2018,A1119150203,90022073,9
2017-09-01,2018,A1119150203,90022074,37
2017-09-01,2018,A1119150203,90022075,11
2017-09-01,2018,A1119150203,90022077,9
2017-09-01,2018,A1119150203,90022078,21
2017-09-01,2018,A1119150203,90022079,20
2017-09-01,2018,A1119150203,90022081,31
2017-09-01,2018,A1119150203,90022082,29
2017-09-01,2018,A1119150203,90022083,23
2017-09-01,2018,A1119150203,90023022,2
2017-09-01,2018,A1119150203,90023023,1
2017-09-01,2018,A1119150203,90023025,3
2017-09-01,2018,A1119150203,90023026,3
2017-09-01,2018,A1119150203,90023027,3
2017-09-01,2018,A1119150203,90023029,1
2017-09-01,2018,A1119150203,90023030,1
2017-09-01,2018,A1119150203,90027207,7
2017-09-01,2018,A1219150301,70002017,56
2017-09-01,2018,A1219150301,70002018,28
2017-09-01,2018,A1219150301,70003181,18
2017-09-01,2018,A1219150301,70003182,18
2017-09-01,2018,A1219150301,70006157,4
2017-09-01,2018,A1219150301,70006158,3
2017-09-01,2018,A1219150301,70007198,11
2017-09-01,2018,A1219150301,70007199,6
2017-09-01,2018,A1219150301,70008169,17
2017-09-01,2018,A1219150301,70008170,3
2017-09-01,2018,A1219150301,70011193,5
2017-09-01,2018,A1219150301,70011194,2
2017-09-01,2018,A1219150301,70012042,0
2017-09-01,2018,A1219150301,70012043,0
2017-09-01,2018,A1219150301,70013125,2
2017-09-01,2018,A1219150301,70016178,1
2017-09-01,2018,A1219150301,70022085,18
2017-09-01,2018,A1219150301,70023031,3
2017-09-01,2018,A1219150301,80001019,8
2017-09-01,2018,A1219150301,80006154,27
2017-09-01,2018,A1219150301,80006155,5
2017-09-01,2018,A1219150301,80007195,85
2017-09-01,2018,A1219150301,90001021,3
2017-09-01,2018,A1219150301,90002001,25
2017-09-01,2018,A1219150301,90002002,45
2017-09-01,2018,A1219150301,90002003,56
2017-09-01,2018,A1219150301,90002005,12
2017-09-01,2018,A1219150301,90002006,33
2017-09-01,2018,A1219150301,90002007,20
2017-09-01,2018,A1219150301,90002009,37
2017-09-01,2018,A1219150301,90002010,11
2017-09-01,2018,A1219150301,90002011,9
2017-09-01,2018,A1219150301,90002013,50
2017-09-01,2018,A1219150301,90002014,37
2017-09-01,2018,A1219150301,90002015,30
2017-09-01,2018,A1219150301,90003179,8
2017-09-01,2018,A1219150301,90006153,5
2017-09-01,2018,A1219150301,90007197,36
2017-09-01,2018,A1219150301,90008165,17
2017-09-01,2018,A1219150301,90008166,6
2017-09-01,2018,A1219150301,90008167,12
2017-09-01,2018,A1219150301,90011185,4
2017-09-01,2018,A1219150301,90011186,5
2017-09-01,2018,A1219150301,90011187,3
2017-09-01,2018,A1219150301,90011189,2
2017-09-01,2018,A1219150301,90011190,7
2017-09-01,2018,A1219150301,90011191,2
2017-09-01,2018,A1219150301,90012033,0
2017-09-01,2018,A1219150301,90012034,0
2017-09-01,2018,A1219150301,90012035,0
2017-09-01,2018,A1219150301,90012037,0
2017-09-01,2018,A1219150301,90012038,0
2017-09-01,2018,A1219150301,90012039,0
2017-09-01,2018,A1219150301,90012041,0
2017-09-01,2018,A1219150301,90013117,2
2017-09-01,2018,A1219150301,90013118,2
2017-09-01,2018,A1219150301,90013119,1
2017-09-01,2018,A1219150301,90013121,2
2017-09-01,2018,A1219150301,90013122,2
2017-09-01,2018,A1219150301,90013123,2
2017-09-01,2018,A1219150301,90016173,1
2017-09-01,2018,A1219150301,90016174,1
2017-09-01,2018,A1219150301,90016175,1
2017-09-01,2018,A1219150301,90022071,20
2017-09-01,2018,A1219150301,90022073,24
2017-09-01,2018,A1219150301,90022074,30
2017-09-01,2018,A1219150301,90022075,15
2017-09-01,2018,A1219150301,90022077,25
2017-09-01,2018,A1219150301,90022078,16
2017-09-01,2018,A1219150301,90022079,25
2017-09-01,2018,A1219150301,90022081,30
2017-09-01,2018,A1219150301,90022082,29
2017-09-01,2018,A1219150301,90022083,7
2017-09-01,2018,A1219150301,90023022,3
2017-09-01,2018,A1219150301,90023023,2
2017-09-01,2018,A1219150301,90023025,2
2017-09-01,2018,A1219150301,90023026,1
2017-09-01,2018,A1219150301,90023027,1
2017-09-01,2018,A1219150301,90023029,4
2017-09-01,2018,A1219150301,90023030,2
2017-09-01,2018,A1219150301,90027207,4
2017-09-01,2018,A1618150101,70002017,3
2017-09-01,2018,A1618150101,70002018,4
2017-09-01,2018,A1618150101,70003181,1
2017-09-01,2018,A1618150101,70003182,1
2017-09-01,2018,A1618150101,70006157,1
2017-09-01,2018,A1618150101,70007198,1
2017-09-01,2018,A1618150101,70007199,1
2017-09-01,2018,A1618150101,70008169,1
2017-09-01,2018,A1618150101,70008170,1
2017-09-01,2018,A1618150101,70011193,1
2017-09-01,2018,A1618150101,70011194,1
2017-09-01,2018,A1618150101,70012042,0
2017-09-01,2018,A1618150101,70012043,0
2017-09-01,2018,A1618150101,80006154,3
2017-09-01,2018,A1618150101,80006155,2
2017-09-01,2018,A1618150101,80007195,2
2017-09-01,2018,A1618150101,90002001,2
2017-09-01,2018,A1618150101,90002002,2
2017-09-01,2018,A1618150101,90002003,4
2017-09-01,2018,A1618150101,90002005,4
2017-09-01,2018,A1618150101,90002006,4
2017-09-01,2018,A1618150101,90002007,2
2017-09-01,2018,A1618150101,90002009,4
2017-09-01,2018,A1618150101,90002010,3
2017-09-01,2018,A1618150101,90002011,2
2017-09-01,2018,A1618150101,90002013,1
2017-09-01,2018,A1618150101,90002014,5
2017-09-01,2018,A1618150101,90002015,5
2017-09-01,2018,A1618150101,90003179,1
2017-09-01,2018,A1618150101,90007197,3
2017-09-01,2018,A1618150101,90008165,1
2017-09-01,2018,A1618150101,90008166,1
2017-09-01,2018,A1618150101,90011187,1
2017-09-01,2018,A1618150101,90011190,1
2017-09-01,2018,A1618150101,90012033,0
2017-09-01,2018,A1618150101,90012034,0
2017-09-01,2018,A1618150101,90012035,0
2017-09-01,2018,A1618150101,90012037,0
2017-09-01,2018,A1618150101,90012038,0
2017-09-01,2018,A1618150101,90012039,0
2017-09-01,2018,A1618150101,90012041,0
2017-09-01,2018,A1618150101,90022071,2
2017-09-01,2018,A1618150101,90022073,1
2017-09-01,2018,A1618150101,90022074,3
2017-09-01,2018,A1618150101,90022075,1
2017-09-01,2018,A1618150101,90022077,2
2017-09-01,2018,A1618150101,90022078,1
2017-09-01,2018,A1618150101,90022079,1
2017-09-01,2018,A1618150101,90022081,2
2017-09-01,2018,A1618150101,90022082,1
2017-09-01,2018,A1618150101,90022083,1
2017-09-01,2018,A1618150101,90027207,1
2017-09-01,2018,A1618150102,70002017,2
2017-09-01,2018,A1618150102,70002018,2
2017-09-01,2018,A1618150102,70003181,1
2017-09-01,2018,A1618150102,70003182,1
2017-09-01,2018,A1618150102,70006157,1
2017-09-01,2018,A1618150102,70007198,2
2017-09-01,2018,A1618150102,70007199,2
2017-09-01,2018,A1618150102,70008169,1
2017-09-01,2018,A1618150102,70012042,0
2017-09-01,2018,A1618150102,70012043,0
2017-09-01,2018,A1618150102,70022085,1
2017-09-01,2018,A1618150102,80006154,2
2017-09-01,2018,A1618150102,80006155,2
2017-09-01,2018,A1618150102,80007195,12
2017-09-01,2018,A1618150102,90002001,3
2017-09-01,2018,A1618150102,90002002,3
2017-09-01,2018,A1618150102,90002003,5
2017-09-01,2018,A1618150102,90002005,1
2017-09-01,2018,A1618150102,90002006,1
2017-09-01,2018,A1618150102,90002007,1
2017-09-01,2018,A1618150102,90002009,4
2017-09-01,2018,A1618150102,90002010,2
2017-09-01,2018,A1618150102,90002011,1
2017-09-01,2018,A1618150102,90002013,3
2017-09-01,2018,A1618150102,90002014,3
2017-09-01,2018,A1618150102,90002015,4
2017-09-01,2018,A1618150102,90003179,1
2017-09-01,2018,A1618150102,90007197,3
2017-09-01,2018,A1618150102,90008165,1
2017-09-01,2018,A1618150102,90008166,1
2017-09-01,2018,A1618150102,90008167,1
2017-09-01,2018,A1618150102,90011185,1
2017-09-01,2018,A1618150102,90011186,1
2017-09-01,2018,A1618150102,90011191,1
2017-09-01,2018,A1618150102,90012033,0
2017-09-01,2018,A1618150102,90012034,0
2017-09-01,2018,A1618150102,90012035,0
2017-09-01,2018,A1618150102,90012037,0
2017-09-01,2018,A1618150102,90012038,0
2017-09-01,2018,A1618150102,90012039,0
2017-09-01,2018,A1618150102,90012041,0
2017-09-01,2018,A1618150102,90022071,1
2017-09-01,2018,A1618150102,90022073,1
2017-09-01,2018,A1618150102,90022074,1
2017-09-01,2018,A1618150102,90022075,2
2017-09-01,2018,A1618150102,90022077,1
2017-09-01,2018,A1618150102,90022078,1
2017-09-01,2018,A1618150102,90022079,2
2017-09-01,2018,A1618150102,90022081,1
2017-09-01,2018,A1618150102,90022082,2
2017-09-01,2018,A1618150102,90022083,1
2017-09-01,2018,A1618150103,70002017,1
2017-09-01,2018,A1618150103,70002018,4
2017-09-01,2018,A1618150103,70003182,1
2017-09-01,2018,A1618150103,70006157,1
2017-09-01,2018,A1618150103,70006158,1
2017-09-01,2018,A1618150103,70007198,1
2017-09-01,2018,A1618150103,70007199,3
2017-09-01,2018,A1618150103,70011193,1
2017-09-01,2018,A1618150103,70011194,1
2017-09-01,2018,A1618150103,70012042,0
2017-09-01,2018,A1618150103,70012043,0
2017-09-01,2018,A1618150103,70022085,2
2017-09-01,2018,A1618150103,80001019,1
2017-09-01,2018,A1618150103,80006154,1
2017-09-01,2018,A1618150103,80007195,6
2017-09-01,2018,A1618150103,90002001,1
2017-09-01,2018,A1618150103,90002002,1
2017-09-01,2018,A1618150103,90002003,4
2017-09-01,2018,A1618150103,90002005,3
2017-09-01,2018,A1618150103,90002006,3
2017-09-01,2018,A1618150103,90002007,3
2017-09-01,2018,A1618150103,90002009,3
2017-09-01,2018,A1618150103,90002010,4
2017-09-01,2018,A1618150103,90002011,1
2017-09-01,2018,A1618150103,90002013,5
2017-09-01,2018,A1618150103,90002014,3
2017-09-01,2018,A1618150103,90002015,5
2017-09-01,2018,A1618150103,90003179,2
2017-09-01,2018,A1618150103,90006153,1
2017-09-01,2018,A1618150103,90008165,1
2017-09-01,2018,A1618150103,90008166,1
2017-09-01,2018,A1618150103,90008167,1
2017-09-01,2018,A1618150103,90011185,1
2017-09-01,2018,A1618150103,90011189,1
2017-09-01,2018,A1618150103,90011191,1
2017-09-01,2018,A1618150103,90012033,0
2017-09-01,2018,A1618150103,90012034,0
2017-09-01,2018,A1618150103,90012035,0
2017-09-01,2018,A1618150103,90012037,0
2017-09-01,2018,A1618150103,90012038,0
2017-09-01,2018,A1618150103,90012039,0
2017-09-01,2018,A1618150103,90012041,0
2017-09-01,2018,A1618150103,90022071,2
2017-09-01,2018,A1618150103,90022073,1
2017-09-01,2018,A1618150103,90022074,1
2017-09-01,2018,A1618150103,90022075,1
2017-09-01,2018,A1618150103,90022077,1
2017-09-01,2018,A1618150103,90022078,1
2017-09-01,2018,A1618150103,90022079,1
2017-09-01,2018,A1618150103,90022081,4
2017-09-01,2018,A1618150103,90022082,1
2017-09-01,2018,A1618150103,90022083,1
2017-09-01,2018,A1618150104,70002017,1
2017-09-01,2018,A1618150104,70002018,3
2017-09-01,2018,A1618150104,70003182,1
2017-09-01,2018,A1618150104,70007198,2
2017-09-01,2018,A1618150104,70007199,1
2017-09-01,2018,A1618150104,70008169,1
2017-09-01,2018,A1618150104,70011193,1
2017-09-01,2018,A1618150104,70011194,1
2017-09-01,2018,A1618150104,70012042,0
2017-09-01,2018,A1618150104,70012043,0
2017-09-01,2018,A1618150104,80001019,1
2017-09-01,2018,A1618150104,80006154,2
2017-09-01,2018,A1618150104,80006155,2
2017-09-01,2018,A1618150104,80007195,5
2017-09-01,2018,A1618150104,90002001,1
2017-09-01,2018,A1618150104,90002002,2
2017-09-01,2018,A1618150104,90002003,4
2017-09-01,2018,A1618150104,90002005,1
2017-09-01,2018,A1618150104,90002006,2
2017-09-01,2018,A1618150104,90002007,1
2017-09-01,2018,A1618150104,90002009,1
2017-09-01,2018,A1618150104,90002010,5
2017-09-01,2018,A1618150104,90002011,1
2017-09-01,2018,A1618150104,90002013,3
2017-09-01,2018,A1618150104,90002014,2
2017-09-01,2018,A1618150104,90002015,5
2017-09-01,2018,A1618150104,90007197,2
2017-09-01,2018,A1618150104,90008165,1
2017-09-01,2018,A1618150104,90008167,1
2017-09-01,2018,A1618150104,90011186,1
2017-09-01,2018,A1618150104,90011190,1
2017-09-01,2018,A1618150104,90012033,0
2017-09-01,2018,A1618150104,90012034,0
2017-09-01,2018,A1618150104,90012035,0
2017-09-01,2018,A1618150104,90012037,0
2017-09-01,2018,A1618150104,90012038,0
2017-09-01,2018,A1618150104,90012039,0
2017-09-01,2018,A1618150104,90012041,0
2017-09-01,2018,A1618150104,90022071,2
2017-09-01,2018,A1618150104,90022074,1
2017-09-01,2018,A1618150104,90022075,2
2017-09-01,2018,A1618150104,90022078,2
2017-09-01,2018,A1618150104,90022081,1
2017-09-01,2018,A1618150104,90022082,1
2017-09-01,2018,A1618150104,90022083,1
2017-09-01,2018,A1618150104,90023023,1
2017-09-01,2018,A1718150201,70002017,5
2017-09-01,2018,A1718150201,70002018,1
2017-09-01,2018,A1718150201,70003181,1
2017-09-01,2018,A1718150201,70003182,1
2017-09-01,2018,A1718150201,70007198,2
2017-09-01,2018,A1718150201,70007199,3
2017-09-01,2018,A1718150201,70008169,1
2017-09-01,2018,A1718150201,70008170,1
2017-09-01,2018,A1718150201,70011193,1
2017-09-01,2018,A1718150201,70012042,0
2017-09-01,2018,A1718150201,70012043,0
2017-09-01,2018,A1718150201,80001019,1
2017-09-01,2018,A1718150201,80006154,2
2017-09-01,2018,A1718150201,80006155,1
2017-09-01,2018,A1718150201,80007195,3
2017-09-01,2018,A1718150201,90002001,3
2017-09-01,2018,A1718150201,90002002,5
2017-09-01,2018,A1718150201,90002003,2
2017-09-01,2018,A1718150201,90002005,1
2017-09-01,2018,A1718150201,90002006,3
2017-09-01,2018,A1718150201,90002007,4
2017-09-01,2018,A1718150201,90002009,3
2017-09-01,2018,A1718150201,90002010,4
2017-09-01,2018,A1718150201,90002011,2
2017-09-01,2018,A1718150201,90002013,4
2017-09-01,2018,A1718150201,90002014,4
2017-09-01,2018,A1718150201,90002015,3
2017-09-01,2018,A1718150201,90003179,1
2017-09-01,2018,A1718150201,90007197,3
2017-09-01,2018,A1718150201,90008165,1
2017-09-01,2018,A1718150201,90008166,1
2017-09-01,2018,A1718150201,90008167,1
2017-09-01,2018,A1718150201,90011185,1
2017-09-01,2018,A1718150201,90011187,1
2017-09-01,2018,A1718150201,90011191,1
2017-09-01,2018,A1718150201,90012033,0
2017-09-01,2018,A1718150201,90012034,0
2017-09-01,2018,A1718150201,90012035,0
2017-09-01,2018,A1718150201,90012037,0
2017-09-01,2018,A1718150201,90012038,0
2017-09-01,2018,A1718150201,90012039,0
2017-09-01,2018,A1718150201,90012041,0
2017-09-01,2018,A1718150201,90022071,1
2017-09-01,2018,A1718150201,90022074,2
2017-09-01,2018,A1718150201,90022075,1
2017-09-01,2018,A1718150201,90022077,1
2017-09-01,2018,A1718150201,90022078,1
2017-09-01,2018,A1718150201,90022079,1
2017-09-01,2018,A1718150201,90022081,1
2017-09-01,2018,A1718150201,90022082,1
2017-09-01,2018,A1718150201,90022083,1
2017-09-01,2018,A2118150101,70002017,281
2017-09-01,2018,A2118150101,70002018,572
2017-09-01,2018,A2118150101,70003181,141
2017-09-01,2018,A2118150101,70003182,28
2017-09-01,2018,A2118150101,70006157,10
2017-09-01,2018,A2118150101,70006158,11
2017-09-01,2018,A2118150101,70007198,259
2017-09-01,2018,A2118150101,70007199,356
2017-09-01,2018,A2118150101,70008169,154
2017-09-01,2018,A2118150101,70008170,167
2017-09-01,2018,A2118150101,70011193,85
2017-09-01,2018,A2118150101,70011194,48
2017-09-01,2018,A2118150101,70012042,0
2017-09-01,2018,A2118150101,70012043,0
2017-09-01,2018,A2118150101,70013125,24
2017-09-01,2018,A2118150101,70013126,12
2017-09-01,2018,A2118150101,70016177,4
2017-09-01,2018,A2118150101,70016178,7
2017-09-01,2018,A2118150101,70022085,141
2017-09-01,2018,A2118150101,70023031,17
2017-09-01,2018,A2118150101,80001019,75
2017-09-01,2018,A2118150101,80006154,262
2017-09-01,2018,A2118150101,80006155,128
2017-09-01,2018,A2118150101,80007195,389
2017-09-01,2018,A2118150101,90001021,10
2017-09-01,2018,A2118150101,90002001,121
2017-09-01,2018,A2118150101,90002002,408
2017-09-01,2018,A2118150101,90002003,147
2017-09-01,2018,A2118150101,90002005,223
2017-09-01,2018,A2118150101,90002006,180
2017-09-01,2018,A2118150101,90002007,210
2017-09-01,2018,A2118150101,90002009,736
2017-09-01,2018,A2118150101,90002010,518
2017-09-01,2018,A2118150101,90002011,508
2017-09-01,2018,A2118150101,90002013,592
2017-09-01,2018,A2118150101,90002014,125
2017-09-01,2018,A2118150101,90002015,275
2017-09-01,2018,A2118150101,90003179,119
2017-09-01,2018,A2118150101,90006153,40
2017-09-01,2018,A2118150101,90007197,298
2017-09-01,2018,A2118150101,90008165,150
2017-09-01,2018,A2118150101,90008166,38
2017-09-01,2018,A2118150101,90008167,141
2017-09-01,2018,A2118150101,90011185,30
2017-09-01,2018,A2118150101,90011186,73
2017-09-01,2018,A2118150101,90011187,101
2017-09-01,2018,A2118150101,90011189,97
2017-09-01,2018,A2118150101,90011190,46
2017-09-01,2018,A2118150101,90011191,71
2017-09-01,2018,A2118150101,90012033,0
2017-09-01,2018,A2118150101,90012034,0
2017-09-01,2018,A2118150101,90012035,0
2017-09-01,2018,A2118150101,90012037,0
2017-09-01,2018,A2118150101,90012038,0
2017-09-01,2018,A2118150101,90012039,0
2017-09-01,2018,A2118150101,90012041,0
2017-09-01,2018,A2118150101,90013117,25
2017-09-01,2018,A2118150101,90013118,17
2017-09-01,2018,A2118150101,90013119,23
2017-09-01,2018,A2118150101,90013121,12
2017-09-01,2018,A2118150101,90013122,11
2017-09-01,2018,A2118150101,90013123,24
2017-09-01,2018,A2118150101,90016171,7
2017-09-01,2018,A2118150101,90016173,7
2017-09-01,2018,A2118150101,90016174,3
2017-09-01,2018,A2118150101,90016175,9
2017-09-01,2018,A2118150101,90022071,197
2017-09-01,2018,A2118150101,90022073,145
2017-09-01,2018,A2118150101,90022074,228
2017-09-01,2018,A2118150101,90022075,153
2017-09-01,2018,A2118150101,90022077,200
2017-09-01,2018,A2118150101,90022078,211
2017-09-01,2018,A2118150101,90022079,155
2017-09-01,2018,A2118150101,90022081,56
2017-09-01,2018,A2118150101,90022082,53
2017-09-01,2018,A2118150101,90022083,38
2017-09-01,2018,A2118150101,90023022,33
2017-09-01,2018,A2118150101,90023023,59
2017-09-01,2018,A2118150101,90023025,24
2017-09-01,2018,A2118150101,90023026,35
2017-09-01,2018,A2118150101,90023027,23
2017-09-01,2018,A2118150101,90023029,19
2017-09-01,2018,A2118150101,90023030,32
2017-09-01,2018,A2118150101,90027207,63
2017-09-01,2018,A2118150102,70002017,431
2017-09-01,2018,A2118150102,70002018,233
2017-09-01,2018,A2118150102,70003181,68
2017-09-01,2018,A2118150102,70003182,29
2017-09-01,2018,A2118150102,70006157,21
2017-09-01,2018,A2118150102,70006158,56
2017-09-01,2018,A2118150102,70007198,234
2017-09-01,2018,A2118150102,70007199,261
2017-09-01,2018,A2118150102,70008169,34
2017-09-01,2018,A2118150102,70008170,51
2017-09-01,2018,A2118150102,70011193,47
2017-09-01,2018,A2118150102,70011194,24
2017-09-01,2018,A2118150102,70012042,0
2017-09-01,2018,A2118150102,70012043,0
2017-09-01,2018,A2118150102,70013125,20
2017-09-01,2018,A2118150102,70013126,6
2017-09-01,2018,A2118150102,70016177,4
2017-09-01,2018,A2118150102,70016178,6
2017-09-01,2018,A2118150102,70022085,125
2017-09-01,2018,A2118150102,70023031,29
2017-09-01,2018,A2118150102,80001019,113
2017-09-01,2018,A2118150102,80006154,164
2017-09-01,2018,A2118150102,80006155,313
2017-09-01,2018,A2118150102,80007195,609
2017-09-01,2018,A2118150102,90001021,20
2017-09-01,2018,A2118150102,90002001,72
2017-09-01,2018,A2118150102,90002002,274
2017-09-01,2018,A2118150102,90002003,192
2017-09-01,2018,A2118150102,90002005,450
2017-09-01,2018,A2118150102,90002006,113
2017-09-01,2018,A2118150102,90002007,577
2017-09-01,2018,A2118150102,90002009,743
2017-09-01,2018,A2118150102,90002010,334
2017-09-01,2018,A2118150102,90002011,153
2017-09-01,2018,A2118150102,90002013,473
2017-09-01,2018,A2118150102,90002014,546
2017-09-01,2018,A2118150102,90002015,413
2017-09-01,2018,A2118150102,90003179,33
2017-09-01,2018,A2118150102,90006153,14
2017-09-01,2018,A2118150102,90007197,263
2017-09-01,2018,A2118150102,90008165,147
2017-09-01,2018,A2118150102,90008166,74
2017-09-01,2018,A2118150102,90008167,27
2017-09-01,2018,A2118150102,90011185,46
2017-09-01,2018,A2118150102,90011186,50
2017-09-01,2018,A2118150102,90011187,94
2017-09-01,2018,A2118150102,90011189,19
2017-09-01,2018,A2118150102,90011190,17
2017-09-01,2018,A2118150102,90011191,86
2017-09-01,2018,A2118150102,90012033,0
2017-09-01,2018,A2118150102,90012034,0
2017-09-01,2018,A2118150102,90012035,0
2017-09-01,2018,A2118150102,90012037,0
2017-09-01,2018,A2118150102,90012038,0
2017-09-01,2018,A2118150102,90012039,0
2017-09-01,2018,A2118150102,90012041,0
2017-09-01,2018,A2118150102,90013117,21
2017-09-01,2018,A2118150102,90013118,7
2017-09-01,2018,A2118150102,90013119,4
2017-09-01,2018,A2118150102,90013121,7
2017-09-01,2018,A2118150102,90013122,17
2017-09-01,2018,A2118150102,90013123,15
2017-09-01,2018,A2118150102,90016171,10
2017-09-01,2018,A2118150102,90016173,8
2017-09-01,2018,A2118150102,90016174,8
2017-09-01,2018,A2118150102,90016175,5
2017-09-01,2018,A2118150102,90022071,188
2017-09-01,2018,A2118150102,90022073,244
2017-09-01,2018,A2118150102,90022074,243
2017-09-01,2018,A2118150102,90022075,180
2017-09-01,2018,A2118150102,90022077,163
2017-09-01,2018,A2118150102,90022078,73
2017-09-01,2018,A2118150102,90022079,241
2017-09-01,2018,A2118150102,90022081,211
2017-09-01,2018,A2118150102,90022082,192
2017-09-01,2018,A2118150102,90022083,216
2017-09-01,2018,A2118150102,90023022,33
2017-09-01,2018,A2118150102,90023023,17
2017-09-01,2018,A2118150102,90023025,40
2017-09-01,2018,A2118150102,90023026,37
2017-09-01,2018,A2118150102,90023027,13
2017-09-01,2018,A2118150102,90023029,24
2017-09-01,2018,A2118150102,90023030,39
2017-09-01,2018,A2118150102,90027207,75
2017-09-01,2018,A2118150103,70002017,197
2017-09-01,2018,A2118150103,70002018,251
2017-09-01,2018,A2118150103,70003181,67
2017-09-01,2018,A2118150103,70003182,178
2017-09-01,2018,A2118150103,70006157,19
2017-09-01,2018,A2118150103,70006158,28
2017-09-01,2018,A2118150103,70007198,213
2017-09-01,2018,A2118150103,70007199,128
2017-09-01,2018,A2118150103,70008169,66
2017-09-01,2018,A2118150103,70008170,42
2017-09-01,2018,A2118150103,70011193,25
2017-09-01,2018,A2118150103,70011194,37
2017-09-01,2018,A2118150103,70012042,0
2017-09-01,2018,A2118150103,70012043,0
2017-09-01,2018,A2118150103,70013125,26
2017-09-01,2018,A2118150103,70013126,19
2017-09-01,2018,A2118150103,70016177,9
2017-09-01,2018,A2118150103,70016178,7
2017-09-01,2018,A2118150103,70022085,269
2017-09-01,2018,A2118150103,70023031,35
2017-09-01,2018,A2118150103,80001019,76
2017-09-01,2018,A2118150103,80006154,115
2017-09-01,2018,A2118150103,80006155,66
2017-09-01,2018,A2118150103,80007195,685
2017-09-01,2018,A2118150103,90001021,20
2017-09-01,2018,A2118150103,90002001,490
2017-09-01,2018,A2118150103,90002002,490
2017-09-01,2018,A2118150103,90002003,559
2017-09-01,2018,A2118150103,90002005,311
2017-09-01,2018,A2118150103,90002006,559
2017-09-01,2018,A2118150103,90002007,592
2017-09-01,2018,A2118150103,90002009,425
2017-09-01,2018,A2118150103,90002010,268
2017-09-01,2018,A2118150103,90002011,444
2017-09-01,2018,A2118150103,90002013,466
2017-09-01,2018,A2118150103,90002014,234
2017-09-01,2018,A2118150103,90002015,287
2017-09-01,2018,A2118150103,90003179,169
2017-09-01,2018,A2118150103,90006153,58
2017-09-01,2018,A2118150103,90007197,156
2017-09-01,2018,A2118150103,90008165,102
2017-09-01,2018,A2118150103,90008166,114
2017-09-01,2018,A2118150103,90008167,42
2017-09-01,2018,A2118150103,90011185,109
2017-09-01,2018,A2118150103,90011186,22
2017-09-01,2018,A2118150103,90011187,15
2017-09-01,2018,A2118150103,90011189,28
2017-09-01,2018,A2118150103,90011190,48
2017-09-01,2018,A2118150103,90011191,41
2017-09-01,2018,A2118150103,90012033,0
2017-09-01,2018,A2118150103,90012034,0
2017-09-01,2018,A2118150103,90012035,0
2017-09-01,2018,A2118150103,90012037,0
2017-09-01,2018,A2118150103,90012038,0
2017-09-01,2018,A2118150103,90012039,0
2017-09-01,2018,A2118150103,90012041,0
2017-09-01,2018,A2118150103,90013117,3
2017-09-01,2018,A2118150103,90013118,21
2017-09-01,2018,A2118150103,90013119,23
2017-09-01,2018,A2118150103,90013121,22
2017-09-01,2018,A2118150103,90013122,19
2017-09-01,2018,A2118150103,90013123,3
2017-09-01,2018,A2118150103,90016171,8
2017-09-01,2018,A2118150103,90016173,3
2017-09-01,2018,A2118150103,90016174,6
2017-09-01,2018,A2118150103,90016175,8
